month,market_code,domain,record_count
2019-01,US,disease_state_event,40
2019-02,AU,disease_state_event,7
2019-02,CA,disease_state_event,12
2019-02,CN,disease_state_event,15
2019-02,DE,disease_state_event,24
2019-02,FR,disease_state_event,16
2019-02,JP,disease_state_event,23
2019-02,US,disease_state_event,33
2019-03,AU,disease_state_event,12
2019-03,CA,disease_state_event,18
2019-03,CN,disease_state_event,20
2019-03,DE,disease_state_event,25
2019-03,FR,disease_state_event,13
2019-03,JP,disease_state_event,26
2019-03,US,disease_state_event,43
2019-04,AU,disease_state_event,10
2019-04,CA,disease_state_event,10
2019-04,CN,disease_state_event,14
2019-04,DE,disease_state_event,20
2019-04,FR,disease_state_event,14
2019-04,JP,disease_state_event,20
2019-04,US,disease_state_event,28
2019-05,AU,disease_state_event,12
2019-05,CA,disease_state_event,14
2019-05,CN,disease_state_event,24
2019-05,DE,disease_state_event,34
2019-05,FR,disease_state_event,16
2019-05,JP,disease_state_event,19
2019-05,US,disease_state_event,48
2019-06,AU,disease_state_event,9
2019-06,CA,disease_state_event,6
2019-06,CN,disease_state_event,12
2019-06,DE,disease_state_event,32
2019-06,FR,disease_state_event,15
2019-06,JP,disease_state_event,25
2019-06,US,disease_state_event,38
2019-07,AU,disease_state_event,10
2019-07,CA,disease_state_event,9
2019-07,CN,disease_state_event,17
2019-07,DE,disease_state_event,21
2019-07,FR,disease_state_event,23
2019-07,JP,disease_state_event,17
2019-07,US,disease_state_event,44
2019-08,AU,disease_state_event,22
2019-08,CA,disease_state_event,11
2019-08,CN,disease_state_event,16
2019-08,DE,disease_state_event,34
2019-08,FR,disease_state_event,11
2019-08,JP,disease_state_event,26
2019-08,US,disease_state_event,37
2019-09,AU,disease_state_event,13
2019-09,CA,disease_state_event,14
2019-09,CN,disease_state_event,21
2019-09,DE,disease_state_event,24
2019-09,FR,disease_state_event,13
2019-09,JP,disease_state_event,26
2019-09,US,disease_state_event,32
2019-10,AU,disease_state_event,12
2019-10,CA,disease_state_event,13
2019-10,CN,disease_state_event,21
2019-10,DE,disease_state_event,23
2019-10,FR,disease_state_event,12
2019-10,JP,disease_state_event,33
2019-10,US,disease_state_event,46
2019-11,AU,disease_state_event,9
2019-11,CA,disease_state_event,10
2019-11,CN,disease_state_event,11
2019-11,DE,disease_state_event,27
2019-11,FR,disease_state_event,15
2019-11,JP,disease_state_event,27
2019-11,US,disease_state_event,42
2019-12,AU,disease_state_event,15
2019-12,CA,disease_state_event,13
2019-12,CN,disease_state_event,24
2019-12,DE,disease_state_event,28
2019-12,FR,disease_state_event,19
2019-12,JP,disease_state_event,18
2019-12,US,disease_state_event,37
2020-01,AU,disease_state_event,15
2020-01,CA,disease_state_event,12
2020-01,CN,disease_state_event,16
2020-01,DE,disease_state_event,20
2020-01,FR,disease_state_event,15
2020-01,JP,disease_state_event,18
2020-01,US,disease_state_event,39
2020-02,AU,disease_state_event,5
2020-02,CA,disease_state_event,8
2020-02,CN,disease_state_event,16
2020-02,DE,disease_state_event,21
2020-02,FR,disease_state_event,11
2020-02,JP,disease_state_event,20
2020-02,US,disease_state_event,34
2020-03,AU,disease_state_event,13
2020-03,CA,disease_state_event,7
2020-03,CN,disease_state_event,21
2020-03,DE,disease_state_event,22
2020-03,FR,disease_state_event,14
2020-03,JP,disease_state_event,18
2020-03,US,disease_state_event,36
2020-04,AU,disease_state_event,10
2020-04,CA,disease_state_event,18
2020-04,CN,disease_state_event,20
2020-04,DE,disease_state_event,16
2020-04,FR,disease_state_event,14
2020-04,JP,disease_state_event,26
2020-04,US,disease_state_event,42
2020-05,AU,disease_state_event,11
2020-05,CA,disease_state_event,19
2020-05,CN,disease_state_event,17
2020-05,DE,disease_state_event,25
2020-05,FR,disease_state_event,15
2020-05,JP,disease_state_event,24
2020-05,US,disease_state_event,43
2020-06,AU,disease_state_event,15
2020-06,CA,disease_state_event,11
2020-06,CN,disease_state_event,21
2020-06,DE,disease_state_event,21
2020-06,FR,disease_state_event,19
2020-06,JP,disease_state_event,24
2020-06,US,disease_state_event,45
2020-07,AU,disease_state_event,17
2020-07,CA,disease_state_event,12
2020-07,CN,disease_state_event,22
2020-07,DE,disease_state_event,25
2020-07,FR,disease_state_event,27
2020-07,JP,disease_state_event,18
2020-07,US,disease_state_event,35
2020-08,AU,disease_state_event,17
2020-08,CA,disease_state_event,14
2020-08,CN,disease_state_event,18
2020-08,DE,disease_state_event,22
2020-08,FR,disease_state_event,17
2020-08,JP,disease_state_event,19
2020-08,US,disease_state_event,49
2020-09,AU,disease_state_event,11
2020-09,CA,disease_state_event,15
2020-09,CN,disease_state_event,20
2020-09,DE,disease_state_event,27
2020-09,FR,disease_state_event,14
2020-09,JP,disease_state_event,34
2020-09,US,disease_state_event,44
2020-10,AU,disease_state_event,10
2020-10,CA,disease_state_event,20
2020-10,CN,disease_state_event,10
2020-10,DE,disease_state_event,18
2020-10,FR,disease_state_event,15
2020-10,JP,disease_state_event,12
2020-10,US,disease_state_event,40
2020-11,AU,disease_state_event,9
2020-11,CA,disease_state_event,10
2020-11,CN,disease_state_event,13
2020-11,DE,disease_state_event,24
2020-11,FR,disease_state_event,19
2020-11,JP,disease_state_event,26
2020-11,US,disease_state_event,47
2020-12,AU,disease_state_event,16
2020-12,CA,disease_state_event,8
2020-12,CN,disease_state_event,19
2020-12,DE,disease_state_event,28
2020-12,FR,disease_state_event,16
2020-12,JP,disease_state_event,19
2020-12,US,disease_state_event,37
2021-01,AU,disease_state_event,10
2021-01,CA,disease_state_event,16
2021-01,CN,disease_state_event,24
2021-01,DE,disease_state_event,25
2021-01,FR,disease_state_event,23
2021-01,JP,disease_state_event,31
2021-01,US,disease_state_event,30
2021-02,AU,disease_state_event,15
2021-02,CA,disease_state_event,9
2021-02,CN,disease_state_event,11
2021-02,DE,disease_state_event,26
2021-02,FR,disease_state_event,14
2021-02,JP,disease_state_event,18
2021-02,US,disease_state_event,27
2021-03,AU,disease_state_event,10
2021-03,CA,disease_state_event,15
2021-03,CN,disease_state_event,12
2021-03,DE,disease_state_event,23
2021-03,FR,disease_state_event,21
2021-03,JP,disease_state_event,18
2021-03,US,disease_state_event,38
2021-04,AU,disease_state_event,16
2021-04,CA,disease_state_event,14
2021-04,CN,disease_state_event,17
2021-04,DE,disease_state_event,21
2021-04,FR,disease_state_event,17
2021-04,JP,disease_state_event,25
2021-04,US,disease_state_event,33
2021-05,AU,disease_state_event,9
2021-05,CA,disease_state_event,16
2021-05,CN,disease_state_event,18
2021-05,DE,disease_state_event,28
2021-05,FR,disease_state_event,14
2021-05,JP,disease_state_event,37
2021-05,US,disease_state_event,33
2021-06,AU,disease_state_event,8
2021-06,CA,disease_state_event,12
2021-06,CN,disease_state_event,16
2021-06,DE,disease_state_event,17
2021-06,FR,disease_state_event,11
2021-06,JP,disease_state_event,23
2021-06,US,disease_state_event,36
2021-07,AU,disease_state_event,13
2021-07,CA,disease_state_event,11
2021-07,CN,disease_state_event,26
2021-07,DE,disease_state_event,20
2021-07,FR,disease_state_event,11
2021-07,JP,disease_state_event,30
2021-07,US,disease_state_event,46
2021-08,AU,disease_state_event,17
2021-08,CA,disease_state_event,13
2021-08,CN,disease_state_event,16
2021-08,DE,disease_state_event,21
2021-08,FR,disease_state_event,23
2021-08,JP,disease_state_event,22
2021-08,US,disease_state_event,29
2021-09,AU,disease_state_event,7
2021-09,CA,disease_state_event,10
2021-09,CN,disease_state_event,17
2021-09,DE,disease_state_event,23
2021-09,FR,disease_state_event,15
2021-09,JP,disease_state_event,23
2021-09,US,disease_state_event,51
2021-10,AU,disease_state_event,16
2021-10,CA,disease_state_event,14
2021-10,CN,disease_state_event,15
2021-10,DE,disease_state_event,35
2021-10,FR,disease_state_event,21
2021-10,JP,disease_state_event,26
2021-10,US,disease_state_event,35
2021-11,AU,disease_state_event,8
2021-11,CA,disease_state_event,8
2021-11,CN,disease_state_event,16
2021-11,DE,disease_state_event,34
2021-11,FR,disease_state_event,11
2021-11,JP,disease_state_event,32
2021-11,US,disease_state_event,37
2021-12,AU,disease_state_event,16
2021-12,CA,disease_state_event,10
2021-12,CN,disease_state_event,16
2021-12,DE,disease_state_event,21
2021-12,FR,disease_state_event,19
2021-12,JP,disease_state_event,24
2021-12,US,disease_state_event,40
2022-01,AU,disease_state_event,5
2022-01,CA,disease_state_event,17
2022-01,CN,disease_state_event,16
2022-01,DE,disease_state_event,33
2022-01,FR,disease_state_event,14
2022-01,JP,disease_state_event,31
2022-01,US,disease_state_event,46
2022-02,AU,disease_state_event,12
2022-02,CA,disease_state_event,12
2022-02,CN,disease_state_event,16
2022-02,DE,disease_state_event,25
2022-02,FR,disease_state_event,18
2022-02,JP,disease_state_event,23
2022-02,US,disease_state_event,42
2022-03,AU,disease_state_event,15
2022-03,CA,disease_state_event,22
2022-03,CN,disease_state_event,10
2022-03,DE,disease_state_event,21
2022-03,FR,disease_state_event,16
2022-03,JP,disease_state_event,18
2022-03,US,disease_state_event,45
2022-04,AU,disease_state_event,7
2022-04,CA,disease_state_event,13
2022-04,CN,disease_state_event,11
2022-04,DE,disease_state_event,22
2022-04,FR,disease_state_event,18
2022-04,JP,disease_state_event,17
2022-04,US,disease_state_event,39
2022-05,AU,disease_state_event,11
2022-05,CA,disease_state_event,15
2022-05,CN,disease_state_event,21
2022-05,DE,disease_state_event,29
2022-05,FR,disease_state_event,15
2022-05,JP,disease_state_event,22
2022-05,US,disease_state_event,34
2022-06,AU,disease_state_event,9
2022-06,CA,disease_state_event,10
2022-06,CN,disease_state_event,22
2022-06,DE,disease_state_event,39
2022-06,FR,disease_state_event,11
2022-06,JP,disease_state_event,17
2022-06,US,disease_state_event,38
2022-07,AU,disease_state_event,9
2022-07,CA,disease_state_event,17
2022-07,CN,disease_state_event,17
2022-07,DE,disease_state_event,38
2022-07,FR,disease_state_event,18
2022-07,JP,disease_state_event,23
2022-07,US,disease_state_event,50
2022-08,AU,disease_state_event,9
2022-08,CA,disease_state_event,14
2022-08,CN,disease_state_event,20
2022-08,DE,disease_state_event,18
2022-08,FR,disease_state_event,17
2022-08,JP,disease_state_event,24
2022-08,US,disease_state_event,25
2022-09,AU,disease_state_event,9
2022-09,CA,disease_state_event,11
2022-09,CN,disease_state_event,30
2022-09,DE,disease_state_event,25
2022-09,FR,disease_state_event,12
2022-09,JP,disease_state_event,17
2022-09,US,disease_state_event,41
2022-10,AU,disease_state_event,11
2022-10,CA,disease_state_event,19
2022-10,CN,disease_state_event,23
2022-10,DE,disease_state_event,29
2022-10,FR,disease_state_event,11
2022-10,JP,disease_state_event,26
2022-10,US,disease_state_event,37
2022-11,AU,disease_state_event,12
2022-11,CA,disease_state_event,14
2022-11,CN,disease_state_event,17
2022-11,DE,disease_state_event,32
2022-11,FR,disease_state_event,16
2022-11,JP,disease_state_event,26
2022-11,US,disease_state_event,42
2022-12,AU,disease_state_event,9
2022-12,CA,disease_state_event,12
2022-12,CN,disease_state_event,17
2022-12,DE,disease_state_event,33
2022-12,FR,disease_state_event,15
2022-12,JP,disease_state_event,17
2022-12,US,disease_state_event,38
2023-01,AU,disease_state_event,19
2023-01,CA,disease_state_event,15
2023-01,CN,disease_state_event,13
2023-01,DE,disease_state_event,26
2023-01,FR,disease_state_event,14
2023-01,JP,disease_state_event,25
2023-01,US,disease_state_event,37
2023-02,AU,disease_state_event,12
2023-02,CA,disease_state_event,17
2023-02,CN,disease_state_event,15
2023-02,DE,disease_state_event,26
2023-02,FR,disease_state_event,16
2023-02,JP,disease_state_event,28
2023-02,US,disease_state_event,37
2023-03,AU,disease_state_event,13
2023-03,CA,disease_state_event,14
2023-03,CN,disease_state_event,21
2023-03,DE,disease_state_event,18
2023-03,FR,disease_state_event,17
2023-03,JP,disease_state_event,24
2023-03,US,disease_state_event,28
2023-04,AU,disease_state_event,10
2023-04,CA,disease_state_event,13
2023-04,CN,disease_state_event,16
2023-04,DE,disease_state_event,24
2023-04,FR,disease_state_event,17
2023-04,JP,disease_state_event,27
2023-04,US,disease_state_event,42
2023-05,AU,disease_state_event,13
2023-05,CA,disease_state_event,11
2023-05,CN,disease_state_event,20
2023-05,DE,disease_state_event,20
2023-05,FR,disease_state_event,12
2023-05,JP,disease_state_event,32
2023-05,US,disease_state_event,47
2023-06,AU,disease_state_event,9
2023-06,CA,disease_state_event,15
2023-06,CN,disease_state_event,8
2023-06,DE,disease_state_event,40
2023-06,FR,disease_state_event,10
2023-06,JP,disease_state_event,24
2023-06,US,disease_state_event,21
2023-07,AU,disease_state_event,4
2023-07,CA,disease_state_event,11
2023-07,CN,disease_state_event,22
2023-07,DE,disease_state_event,31
2023-07,FR,disease_state_event,17
2023-07,JP,disease_state_event,21
2023-07,US,disease_state_event,45
2023-08,AU,disease_state_event,10
2023-08,CA,disease_state_event,16
2023-08,CN,disease_state_event,17
2023-08,DE,disease_state_event,30
2023-08,FR,disease_state_event,21
2023-08,JP,disease_state_event,22
2023-08,US,disease_state_event,48
2023-09,AU,disease_state_event,11
2023-09,CA,disease_state_event,12
2023-09,CN,disease_state_event,16
2023-09,DE,disease_state_event,25
2023-09,FR,disease_state_event,17
2023-09,JP,disease_state_event,22
2023-09,US,disease_state_event,46
2023-10,AU,disease_state_event,12
2023-10,CA,disease_state_event,14
2023-10,CN,disease_state_event,20
2023-10,DE,disease_state_event,29
2023-10,FR,disease_state_event,20
2023-10,JP,disease_state_event,28
2023-10,US,disease_state_event,30
2023-11,AU,disease_state_event,14
2023-11,CA,disease_state_event,12
2023-11,CN,disease_state_event,14
2023-11,DE,disease_state_event,31
2023-11,FR,disease_state_event,13
2023-11,JP,disease_state_event,18
2023-11,US,disease_state_event,38
2023-12,AU,disease_state_event,12
2023-12,CA,disease_state_event,14
2023-12,CN,disease_state_event,17
2023-12,DE,disease_state_event,37
2023-12,FR,disease_state_event,18
2023-12,JP,disease_state_event,33
2023-12,US,disease_state_event,38
2024-01,AU,disease_state_event,8
2024-01,CA,disease_state_event,16
2024-01,CN,disease_state_event,18
2024-01,DE,disease_state_event,27
2024-01,FR,disease_state_event,19
2024-01,JP,disease_state_event,25
2024-01,US,disease_state_event,45
2024-02,AU,disease_state_event,16
2024-02,CA,disease_state_event,8
2024-02,CN,disease_state_event,20
2024-02,DE,disease_state_event,21
2024-02,FR,disease_state_event,15
2024-02,JP,disease_state_event,18
2024-02,US,disease_state_event,28
2024-03,AU,disease_state_event,17
2024-03,CA,disease_state_event,12
2024-03,CN,disease_state_event,17
2024-03,DE,disease_state_event,41
2024-03,FR,disease_state_event,15
2024-03,JP,disease_state_event,22
2024-03,US,disease_state_event,25
2024-04,AU,disease_state_event,11
2024-04,CA,disease_state_event,10
2024-04,CN,disease_state_event,17
2024-04,DE,disease_state_event,21
2024-04,FR,disease_state_event,17
2024-04,JP,disease_state_event,25
2024-04,US,disease_state_event,41
2024-05,AU,disease_state_event,14
2024-05,CA,disease_state_event,13
2024-05,CN,disease_state_event,19
2024-05,DE,disease_state_event,29
2024-05,FR,disease_state_event,11
2024-05,JP,disease_state_event,20
2024-05,US,disease_state_event,44
2024-06,AU,disease_state_event,8
2024-06,CA,disease_state_event,16
2024-06,CN,disease_state_event,23
2024-06,DE,disease_state_event,29
2024-06,FR,disease_state_event,18
2024-06,JP,disease_state_event,20
2024-06,US,disease_state_event,28
2024-07,AU,disease_state_event,9
2024-07,CA,disease_state_event,20
2024-07,CN,disease_state_event,21
2024-07,DE,disease_state_event,19
2024-07,FR,disease_state_event,25
2024-07,JP,disease_state_event,22
2024-07,US,disease_state_event,32
2024-08,AU,disease_state_event,17
2024-08,CA,disease_state_event,13
2024-08,CN,disease_state_event,26
2024-08,DE,disease_state_event,33
2024-08,FR,disease_state_event,14
2024-08,JP,disease_state_event,21
2024-08,US,disease_state_event,26
2024-09,AU,disease_state_event,12
2024-09,CA,disease_state_event,16
2024-09,CN,disease_state_event,12
2024-09,DE,disease_state_event,33
2024-09,FR,disease_state_event,24
2024-09,JP,disease_state_event,27
2024-09,US,disease_state_event,40
2024-10,CN,disease_state_event,1
2024-10,DE,disease_state_event,2
2024-10,JP,disease_state_event,1
2024-10,US,disease_state_event,2
2024-11,DE,disease_state_event,1
2024-11,US,disease_state_event,1
2024-12,CA,disease_state_event,1
2024-12,CN,disease_state_event,1
2024-12,DE,disease_state_event,1
2024-12,US,disease_state_event,1
2025-01,CN,disease_state_event,2
2025-01,FR,disease_state_event,1
2025-01,JP,disease_state_event,3
2025-01,US,disease_state_event,2
2025-02,CN,disease_state_event,1
2025-02,DE,disease_state_event,1
2025-02,FR,disease_state_event,1
2025-02,JP,disease_state_event,1
2025-02,US,disease_state_event,1
2025-03,AU,disease_state_event,1
2025-03,CN,disease_state_event,1
2025-03,DE,disease_state_event,1
2025-03,US,disease_state_event,2
2025-04,CN,disease_state_event,1
2025-04,DE,disease_state_event,1
2025-04,FR,disease_state_event,1
2025-04,JP,disease_state_event,2
2025-04,US,disease_state_event,2
2025-05,FR,disease_state_event,2
2025-05,JP,disease_state_event,1
2025-05,US,disease_state_event,2
2025-06,CA,disease_state_event,1
2025-06,CN,disease_state_event,1
2025-06,DE,disease_state_event,2
2025-06,JP,disease_state_event,1
2025-06,US,disease_state_event,6
2025-07,CA,disease_state_event,2
2025-07,CN,disease_state_event,1
2025-07,DE,disease_state_event,1
2025-07,US,disease_state_event,1
2025-08,CN,disease_state_event,1
2025-09,CA,disease_state_event,1
2025-09,DE,disease_state_event,2
2025-09,JP,disease_state_event,1
2025-09,US,disease_state_event,3
2025-10,AU,disease_state_event,1
2025-10,CA,disease_state_event,1
2025-10,DE,disease_state_event,1
2025-10,US,disease_state_event,1
2025-11,DE,disease_state_event,2
2025-11,JP,disease_state_event,1
2025-12,DE,disease_state_event,1
2025-12,US,disease_state_event,2
2019-01,AU,eligibility,1
2019-01,CA,eligibility,2
2019-01,CN,eligibility,2
2019-01,DE,eligibility,7
2019-01,FR,eligibility,5
2019-01,JP,eligibility,5
2019-01,US,eligibility,8
2019-02,AU,eligibility,1
2019-02,CA,eligibility,4
2019-02,CN,eligibility,5
2019-02,DE,eligibility,3
2019-02,FR,eligibility,5
2019-02,JP,eligibility,4
2019-02,US,eligibility,10
2019-03,AU,eligibility,1
2019-03,CA,eligibility,5
2019-03,CN,eligibility,7
2019-03,DE,eligibility,4
2019-03,FR,eligibility,3
2019-03,JP,eligibility,5
2019-03,US,eligibility,13
2019-04,AU,eligibility,1
2019-04,CA,eligibility,3
2019-04,CN,eligibility,5
2019-04,DE,eligibility,5
2019-04,FR,eligibility,2
2019-04,JP,eligibility,5
2019-04,US,eligibility,10
2019-05,AU,eligibility,2
2019-05,CA,eligibility,3
2019-05,CN,eligibility,8
2019-05,DE,eligibility,8
2019-05,FR,eligibility,4
2019-05,JP,eligibility,3
2019-05,US,eligibility,11
2019-06,AU,eligibility,2
2019-06,CA,eligibility,4
2019-06,CN,eligibility,2
2019-06,DE,eligibility,6
2019-06,FR,eligibility,5
2019-06,JP,eligibility,6
2019-06,US,eligibility,10
2019-07,CA,eligibility,1
2019-07,CN,eligibility,5
2019-07,DE,eligibility,5
2019-07,FR,eligibility,3
2019-07,JP,eligibility,4
2019-07,US,eligibility,9
2019-08,AU,eligibility,4
2019-08,CA,eligibility,1
2019-08,CN,eligibility,3
2019-08,DE,eligibility,6
2019-08,FR,eligibility,1
2019-08,JP,eligibility,6
2019-08,US,eligibility,7
2019-09,AU,eligibility,2
2019-09,CA,eligibility,2
2019-09,CN,eligibility,7
2019-09,DE,eligibility,7
2019-09,FR,eligibility,3
2019-09,JP,eligibility,7
2019-09,US,eligibility,10
2019-10,AU,eligibility,1
2019-10,CA,eligibility,4
2019-10,CN,eligibility,12
2019-10,DE,eligibility,6
2019-10,FR,eligibility,2
2019-10,JP,eligibility,7
2019-10,US,eligibility,17
2019-11,AU,eligibility,2
2019-11,CA,eligibility,3
2019-11,CN,eligibility,5
2019-11,DE,eligibility,6
2019-11,FR,eligibility,3
2019-11,JP,eligibility,11
2019-11,US,eligibility,12
2019-12,AU,eligibility,3
2019-12,CA,eligibility,3
2019-12,CN,eligibility,9
2019-12,DE,eligibility,7
2019-12,FR,eligibility,1
2019-12,JP,eligibility,4
2019-12,US,eligibility,7
2020-01,AU,eligibility,3
2020-01,CA,eligibility,1
2020-01,CN,eligibility,6
2020-01,DE,eligibility,5
2020-01,FR,eligibility,4
2020-01,JP,eligibility,2
2020-01,US,eligibility,10
2020-02,AU,eligibility,1
2020-02,CA,eligibility,1
2020-02,CN,eligibility,5
2020-02,DE,eligibility,4
2020-02,FR,eligibility,1
2020-02,JP,eligibility,4
2020-02,US,eligibility,12
2020-03,CA,eligibility,1
2020-03,CN,eligibility,8
2020-03,DE,eligibility,3
2020-03,FR,eligibility,2
2020-03,JP,eligibility,5
2020-03,US,eligibility,11
2020-04,AU,eligibility,2
2020-04,CA,eligibility,1
2020-04,CN,eligibility,7
2020-04,DE,eligibility,5
2020-04,FR,eligibility,3
2020-04,JP,eligibility,5
2020-04,US,eligibility,10
2020-05,AU,eligibility,3
2020-05,CA,eligibility,5
2020-05,CN,eligibility,2
2020-05,DE,eligibility,8
2020-05,FR,eligibility,2
2020-05,JP,eligibility,4
2020-05,US,eligibility,11
2020-06,AU,eligibility,2
2020-06,CA,eligibility,2
2020-06,CN,eligibility,3
2020-06,DE,eligibility,4
2020-06,FR,eligibility,4
2020-06,JP,eligibility,5
2020-06,US,eligibility,13
2020-07,AU,eligibility,5
2020-07,CA,eligibility,1
2020-07,CN,eligibility,5
2020-07,DE,eligibility,4
2020-07,FR,eligibility,10
2020-07,JP,eligibility,2
2020-07,US,eligibility,10
2020-08,CA,eligibility,3
2020-08,CN,eligibility,3
2020-08,DE,eligibility,9
2020-08,FR,eligibility,3
2020-08,JP,eligibility,2
2020-08,US,eligibility,14
2020-09,AU,eligibility,3
2020-09,CA,eligibility,3
2020-09,CN,eligibility,2
2020-09,DE,eligibility,7
2020-09,FR,eligibility,1
2020-09,JP,eligibility,8
2020-09,US,eligibility,11
2020-10,AU,eligibility,1
2020-10,CA,eligibility,2
2020-10,CN,eligibility,5
2020-10,DE,eligibility,4
2020-10,FR,eligibility,2
2020-10,JP,eligibility,3
2020-10,US,eligibility,14
2020-11,AU,eligibility,2
2020-11,CA,eligibility,2
2020-11,CN,eligibility,5
2020-11,FR,eligibility,1
2020-11,JP,eligibility,6
2020-11,US,eligibility,18
2020-12,AU,eligibility,2
2020-12,CA,eligibility,1
2020-12,CN,eligibility,6
2020-12,DE,eligibility,6
2020-12,FR,eligibility,3
2020-12,JP,eligibility,4
2020-12,US,eligibility,12
2021-01,CA,eligibility,4
2021-01,CN,eligibility,10
2021-01,DE,eligibility,2
2021-01,FR,eligibility,7
2021-01,JP,eligibility,8
2021-01,US,eligibility,6
2021-02,AU,eligibility,2
2021-02,CA,eligibility,2
2021-02,CN,eligibility,6
2021-02,DE,eligibility,4
2021-02,FR,eligibility,2
2021-02,JP,eligibility,5
2021-02,US,eligibility,8
2021-03,AU,eligibility,1
2021-03,CA,eligibility,4
2021-03,CN,eligibility,4
2021-03,DE,eligibility,5
2021-03,FR,eligibility,2
2021-03,JP,eligibility,1
2021-03,US,eligibility,10
2021-04,AU,eligibility,1
2021-04,CA,eligibility,3
